X,Y,Z,C
107,210.407,23.465,0
107,210.209,23.495,0
107,210.011,23.527,0
107,209.814,23.559,0
107,209.617,23.592,0
107,209.42,23.626,0
107,209.223,23.661,0
107,209.026,23.697,0
107,208.829,23.734,0
107,208.633,23.771,0
107,208.437,23.809,0
107,208.24,23.848,0
107,208.044,23.887,0
107,207.848,23.927,0
107,207.652,23.968,0
107,207.457,24.009,0
107,207.261,24.051,0
107,207.066,24.093,0
107,206.87,24.136,0
107,206.675,24.179,0
107,206.48,24.223,0
107,206.285,24.267,0
107,206.09,24.311,0
107,205.895,24.356,0
107,205.7,24.401,0
107,205.505,24.447,0
107,205.311,24.492,0
107,205.116,24.538,0
107,204.921,24.585,0
107,204.727,24.631,0
107,204.532,24.678,0
107,204.338,24.725,0
107,204.144,24.773,0
107,203.949,24.82,0
107,203.755,24.868,0
107,203.561,24.916,0
107,203.367,24.964,0
107,203.173,25.012,0
107,202.979,25.06,0
107,202.785,25.109,0
107,202.591,25.157,0
107,202.397,25.206,0
107,202.203,25.255,0
107,202.009,25.304,0
107,201.815,25.353,0
107,201.621,25.403,0
107,201.427,25.452,0
107,201.234,25.501,0
107,201.04,25.551,0
107,200.846,25.601,0
107,200.652,25.65,0
107,200.459,25.7,0
107,200.265,25.75,0
107,200.071,25.8,0
107,199.878,25.85,0
107,199.684,25.9,0
107,199.49,25.95,0
107,199.297,26,0
107,199.103,26.05,0
107,198.91,26.1,0
107,198.716,26.151,0
107,198.522,26.201,0
107,198.329,26.251,0
107,198.135,26.301,0
107,197.942,26.352,0
107,197.748,26.402,0
107,197.554,26.452,0
107,197.361,26.502,0
107,197.167,26.553,0
107,196.974,26.603,0
107,196.78,26.653,0
107,196.587,26.704,0
107,196.393,26.754,0
107,196.199,26.804,0
107,196.006,26.854,0
107,195.812,26.905,0
107,195.619,26.955,0
107,195.425,27.005,0
107,195.231,27.055,0
107,195.038,27.105,0
107,194.844,27.155,0
107,194.651,27.205,0
107,194.457,27.255,0
107,194.263,27.305,0
107,194.07,27.355,0
107,193.876,27.405,0
107,193.682,27.455,0
107,193.488,27.505,0
107,193.295,27.554,0
107,193.101,27.604,0
107,192.907,27.654,0
107,192.713,27.703,0
107,192.52,27.752,0
107,192.326,27.802,0
107,192.132,27.851,0
107,191.938,27.9,0
107,191.744,27.949,0
107,191.55,27.999,0
107,191.356,28.048,0
107,191.163,28.096,0
107,190.969,28.145,0
107,190.775,28.194,0
107,190.581,28.243,0
107,190.387,28.291,0
107,190.193,28.34,0
107,189.999,28.388,0
107,189.804,28.436,0
107,189.61,28.484,0
107,189.416,28.532,0
107,189.222,28.58,0
107,189.028,28.628,0
107,188.834,28.676,0
107,188.639,28.723,0
107,188.445,28.771,0
107,188.251,28.818,0
107,188.056,28.866,0
107,187.862,28.913,0
107,187.668,28.96,0
107,187.473,29.006,0
107,187.279,29.053,0
107,187.084,29.1,0
107,186.89,29.146,0
107,186.695,29.193,0
107,186.5,29.239,0
107,186.306,29.285,0
107,186.111,29.331,0
107,185.916,29.376,0
107,185.722,29.422,0
107,185.527,29.467,0
107,185.332,29.513,0
107,185.137,29.558,0
107,184.942,29.603,0
107,184.748,29.647,0
107,184.553,29.692,0
107,184.358,29.736,0
107,184.162,29.781,0
107,183.967,29.825,0
107,183.772,29.869,0
107,183.577,29.912,0
107,183.382,29.956,0
107,183.187,29.999,0
107,182.991,30.042,0
107,182.796,30.085,0
107,182.601,30.128,0
107,182.405,30.171,0
107,182.21,30.213,0
107,182.014,30.255,0
107,181.819,30.297,0
107,181.623,30.339,0
107,181.427,30.38,0
107,181.232,30.421,0
107,181.036,30.462,0
107,180.84,30.503,0
107,180.644,30.544,0
107,180.448,30.584,0
107,180.253,30.624,0
107,180.057,30.664,0
107,179.861,30.704,0
107,179.664,30.743,0
107,179.468,30.782,0
107,179.272,30.821,0
107,179.076,30.859,0
107,178.88,30.898,0
107,178.683,30.936,0
107,178.487,30.974,0
107,178.29,31.011,0
107,178.094,31.048,0
107,177.897,31.085,0
107,177.701,31.122,0
107,177.504,31.158,0
107,177.307,31.194,0
107,177.11,31.229,0
107,176.914,31.265,0
107,176.717,31.3,0
107,176.52,31.335,0
107,176.323,31.369,0
107,176.126,31.403,0
107,175.928,31.437,0
107,175.731,31.47,0
107,175.534,31.503,0
107,175.337,31.535,0
107,175.139,31.568,0
107,174.942,31.599,0
107,174.744,31.631,0
107,174.547,31.662,0
107,174.349,31.693,0
107,174.151,31.723,0
107,173.954,31.753,0
107,173.756,31.782,0
107,173.558,31.811,0
107,173.36,31.84,0
107,173.162,31.868,0
107,172.964,31.896,0
107,172.766,31.923,0
107,172.567,31.95,0
107,172.369,31.976,0
107,172.171,32.002,0
107,171.973,32.027,0
107,171.774,32.052,0
107,171.576,32.076,0
107,171.377,32.1,0
107,171.178,32.123,0
107,170.98,32.146,0
107,170.781,32.168,0
107,170.582,32.189,0
107,170.383,32.21,0
107,170.184,32.23,0
107,169.985,32.25,0
107,169.786,32.269,0
107,169.587,32.288,0
107,169.388,32.305,0
107,169.188,32.323,0
107,168.989,32.339,0
107,168.79,32.355,0
107,168.59,32.37,0
107,168.391,32.384,0
107,168.191,32.398,0
107,167.992,32.41,0
107,167.792,32.422,0
107,167.592,32.434,0
107,167.393,32.444,0
107,167.193,32.454,0
107,166.993,32.462,0
107,166.793,32.47,0
107,166.593,32.477,0
107,166.393,32.483,0
107,166.193,32.488,0
107,165.993,32.492,0
107,165.793,32.495,0
107,165.593,32.499,0
107,165.394,32.502,0
107,165.194,32.506,0
107,164.994,32.509,0
107,164.794,32.513,0
107,164.594,32.516,0
107,164.394,32.52,0
107,164.194,32.523,0
107,163.994,32.527,0
107,163.794,32.53,0
107,163.594,32.534,0
107,163.394,32.537,0
107,163.194,32.541,0
107,162.994,32.544,0
107,162.794,32.547,0
107,162.594,32.551,0
107,162.394,32.554,0
107,162.194,32.558,0
107,161.994,32.561,0
107,161.794,32.565,0
