time_ms,X,Y,Z,v
3437.561483027568,107.0,118.56125029469194,33.319596245579625,100.0
3457.54730560331,107.0,116.56298031617796,33.35457029525733,100.0
3477.533128179052,107.0,114.56471033766401,33.38954434493504,100.0
3497.5189507547934,107.0,112.56644058466448,33.424533391230035,100.0
3517.5047733305355,107.0,110.56817060615049,33.45950744090774,100.0
3537.4905959062767,107.0,108.56988594156353,33.49364228116873,100.0
3557.4764184820187,107.0,106.57161581172656,33.528607683765465,100.0
3577.46224105776,107.0,104.5733459948532,33.56359308010294,100.0
3597.448063633502,107.0,102.57507586501623,33.59855848269967,100.0
3617.4338862092436,107.0,100.57680573517932,33.63352388529641,100.0
3637.4197087849852,107.0,98.57853369079746,33.66838199463804,100.0
3657.405531360727,107.0,96.58026371228351,33.70335604431575,100.0
3677.3913539364685,107.0,94.58199373376952,33.738330093993454,100.0
3697.37717651221,107.0,92.58372398076999,33.77331914028845,100.0
3717.362999087952,107.0,90.585454002256,33.80829318996616,100.0
3737.3488216636933,107.0,88.587168088317,33.84235663823366,100.0
3757.3346442394354,107.0,86.5888982714436,33.87734203457113,100.0
3777.3204668151766,107.0,84.59062814160667,33.91230743716787,100.0
3797.3062893909187,107.0,82.59235801176972,33.94727283976461,100.0
3817.2921119666603,107.0,80.5940878819328,33.98223824236134,100.0
3837.277934542402,107.0,78.59581717479139,34.017167742378135,100.0
3857.263757118144,107.0,76.5975471962774,34.05214179205584,100.0
3877.249579693885,107.0,74.59927721776346,34.08711584173355,100.0
3897.2354022696272,107.0,72.60100755265229,34.12210488671022,100.0
3917.2212248453684,107.0,70.60273757413835,34.15707893638792,100.0
3937.2070474211105,107.0,68.60446759562436,34.19205298606563,100.0
3957.192869996852,107.0,66.60618068183919,34.22605638636322,100.0
3977.1786925725937,107.0,64.60791055200222,34.26102178895996,100.0
3997.1645151483353,107.0,62.6096404781872,34.29599039282719,100.0
4017.150337724077,107.0,60.61137049967303,34.33096444250491,100.0
4037.136160299819,107.0,58.61310074667331,34.3659534887999,100.0
4057.12198287556,107.0,56.61483034561754,34.40090339308765,100.0
4077.107805451302,107.0,54.6165602157804,34.43586879568439,100.0
4097.093628027043,107.0,52.61829048678756,34.47085419026425,100.0
4117.079450602786,107.0,50.62002035695042,34.505819592860995,100.0
4137.065273178527,107.0,48.621750227113374,34.54078499545773,100.0
4157.051095754268,107.0,46.62346391920761,34.57482804121189,100.0
4177.036918330011,107.0,44.625193940693435,34.609802090889595,100.0
4197.0227409057525,107.0,42.62692396217927,34.644776140567316,100.0
4217.008563481494,107.0,40.628654191439615,34.67976400716422,100.0
4236.994386057235,107.0,38.63038423066547,34.71473923654002,100.0
4256.980208632977,107.0,36.632112580249846,34.749617748395,100.0
4276.966031208719,107.0,34.63384245041271,34.78458315099174,100.0
4296.951853784461,107.0,32.63557263353913,34.81956854732922,100.0
4316.937676360202,107.0,30.63730250370208,34.85453394992596,100.0
4336.923498935944,107.0,28.63903237386494,34.889499352522705,100.0
4356.909321511685,107.0,26.640762644872098,34.924484747102554,100.0
4376.895144087428,107.0,24.64247742468551,34.95858783862972,100.0
4396.880966663169,107.0,22.64420744617143,34.993561888307426,100.0
4416.86678923891,107.0,20.645937781060134,35.0285509332841,100.0
4436.852611814652,107.0,18.647667802545964,35.06352498296181,100.0
4456.8384343903945,107.0,16.649397824031798,35.098499032639516,100.0
4476.824256966136,107.0,14.651124772925748,35.13329750454149,100.0
4496.810079541877,107.0,12.65285495605226,35.16828290087895,100.0
4516.795902117619,107.0,10.65458482621512,35.203248303475696,100.0
4536.781724693361,107.0,8.656314696377981,35.238213706072436,100.0
4556.767547269103,107.0,6.658044967385138,35.2731991006523,100.0
4576.753369844843,107.0,4.659760996566094,35.30737358505151,100.0
4596.739192420586,107.0,2.661491018051926,35.34234763472922,100.0
4616.725014996327,107.0,0.6632213529406292,35.37733667970589,100.0
4636.710837572069,107.0,-1.3350486255735388,35.4123107293836,100.0
4656.696660147811,107.0,-3.3333186040876175,35.44728477906131,100.0
4676.682482723552,107.0,-5.331592601223508,35.48202698695926,100.0
4696.668305299294,107.0,-7.329862633553965,35.51699725267108,100.0
4716.6541278750365,107.0,-9.328132763391105,35.55196265526782,100.0
4736.639950450777,107.0,-11.326402893228156,35.58692805786456,100.0
4756.625773026519,107.0,-13.324672710101733,35.62191345420203,100.0
4776.61159560226,107.0,-15.322942839938873,35.65687885679878,100.0
4796.597418178003,107.0,-17.32122541006758,35.69113338115101,100.0
