X,Y,Z,C,
166.823,-168.25,3468.8,0,
166.823,-168.25,3469,0,
166.823,-168.25,3469.2,0,
166.823,-168.25,3469.4,0,
166.823,-168.25,3469.6,0,
166.823,-168.25,3469.8,0,
166.823,-168.25,3470,0,
166.823,-168.25,3470.2,0,
166.823,-168.25,3470.4,0,
166.823,-168.25,3470.6,0,
166.823,-168.25,3470.8,0,
166.823,-168.25,3471,0,
166.823,-168.25,3471.2,0,
166.823,-168.25,3471.4,0,
166.823,-168.25,3471.6,0,
166.823,-168.25,3471.8,0,
166.823,-168.25,3472,0,
166.823,-168.25,3472.2,0,
166.823,-168.25,3472.4,0,
166.823,-168.25,3472.6,0,
166.823,-168.25,3472.8,0,
166.823,-168.25,3473,0,
166.823,-168.25,3473.2,0,
166.823,-168.25,3473.4,0,
166.823,-168.25,3473.6,0,
166.823,-168.25,3473.8,0,
166.823,-168.25,3474,0,
166.823,-168.25,3474.2,0,
166.823,-168.25,3474.4,0,
166.823,-168.25,3474.6,0,
166.823,-168.25,3474.8,0,
166.823,-168.25,3475,0,
166.823,-168.25,3475.2,0,
166.823,-168.25,3475.4,0,
166.823,-168.25,3475.6,0,
166.823,-168.25,3475.8,0,
166.823,-168.25,3476,0,
166.823,-168.25,3476.2,0,
166.823,-168.25,3476.4,0,
166.823,-168.25,3476.6,0,
166.823,-168.25,3476.8,0,
166.823,-168.25,3477,0,
166.823,-168.25,3477.2,0,
166.823,-168.25,3477.4,0,
166.823,-168.25,3477.6,0,
166.823,-168.25,3477.8,0,
166.823,-168.25,3478,0,
166.823,-168.25,3478.2,0,
166.823,-168.25,3478.4,0,
166.823,-168.25,3478.6,0,
166.823,-168.25,3478.8,0,
166.823,-168.25,3479,0,
166.823,-168.25,3479.2,0,
166.823,-168.25,3479.4,0,
166.823,-168.25,3479.6,0,
166.823,-168.25,3479.8,0,
166.823,-168.25,3480,0,
166.823,-168.25,3480.2,0,
166.823,-168.25,3480.4,0,
166.823,-168.25,3480.6,0,
166.823,-168.25,3480.8,0,
166.823,-168.25,3481,0,
166.823,-168.25,3481.2,0,
166.823,-168.25,3481.4,0,
166.823,-168.25,3481.6,0,
166.823,-168.25,3481.8,0,
166.823,-168.25,3482,0,
166.823,-168.25,3482.2,0,
166.823,-168.25,3482.4,0,
166.823,-168.25,3482.6,0,
166.823,-168.25,3482.8,0,
166.823,-168.25,3483,0,
166.823,-168.25,3483.2,0,
166.823,-168.25,3483.4,0,
166.823,-168.25,3483.6,0,
166.823,-168.25,3483.8,0,
166.823,-168.25,3484,0,
166.823,-168.25,3484.2,0,
166.823,-168.25,3484.4,0,
166.823,-168.25,3484.6,0,
166.823,-168.25,3484.8,0,
166.823,-168.25,3485,0,
166.823,-168.25,3485.2,0,
166.823,-168.25,3485.4,0,
166.823,-168.25,3485.6,0,
166.823,-168.25,3485.8,0,
166.823,-168.25,3486,0,
166.823,-168.25,3486.2,0,
166.823,-168.25,3486.4,0,
166.823,-168.25,3486.6,0,
166.823,-168.25,3486.8,0,
166.823,-168.25,3487,0,
166.823,-168.25,3487.2,0,
166.823,-168.25,3487.4,0,
166.823,-168.25,3487.6,0,
166.823,-168.25,3487.8,0,
166.823,-168.25,3488,0,
166.823,-168.25,3488.2,0,
166.823,-168.25,3488.4,0,
166.823,-168.25,3488.6,0,
166.823,-168.25,3488.8,0,
166.823,-168.25,3489,0,
166.823,-168.25,3489.2,0,
166.823,-168.25,3489.4,0,
166.823,-168.25,3489.6,0,
166.823,-168.25,3489.8,0,
166.823,-168.25,3490,0,
166.823,-168.25,3490.2,0,
166.823,-168.25,3490.4,0,
166.823,-168.25,3490.6,0,
166.823,-168.25,3490.8,0,
166.823,-168.25,3491,0,
166.823,-168.25,3491.2,0,
166.823,-168.25,3491.4,0,
166.823,-168.25,3491.6,0,
166.823,-168.25,3491.8,0,
166.823,-168.25,3492,0,
166.823,-168.25,3492.2,0,
166.823,-168.25,3492.4,0,
166.823,-168.25,3492.6,0,
166.823,-168.25,3492.8,0,
166.823,-168.25,3493,0,
166.823,-168.25,3493.2,0,
166.823,-168.25,3493.4,0,
166.823,-168.25,3493.6,0,
166.823,-168.25,3493.8,0,
166.823,-168.25,3494,0,
166.823,-168.25,3494.2,0,
166.823,-168.25,3494.4,0,
166.823,-168.25,3494.6,0,
166.823,-168.25,3494.8,0,
166.823,-168.25,3495,0,
166.823,-168.25,3495.2,0,
166.823,-168.25,3495.4,0,
166.823,-168.25,3495.6,0,
166.823,-168.25,3495.8,0,
166.823,-168.25,3496,0,
166.823,-168.25,3496.2,0,
166.823,-168.25,3496.4,0,
166.823,-168.25,3496.6,0,
166.823,-168.25,3496.8,0,
166.823,-168.25,3497,0,
166.823,-168.25,3497.2,0,
166.823,-168.25,3497.4,0,
166.823,-168.25,3497.6,0,
166.823,-168.25,3497.8,0,
166.823,-168.25,3498,0,
166.823,-168.25,3498.2,0,
166.823,-168.25,3498.4,0,
166.823,-168.25,3498.6,0,
166.823,-168.25,3498.8,0,
166.823,-168.25,3499,0,
166.823,-168.25,3499.2,0,
166.823,-168.25,3499.4,0,
166.823,-168.25,3499.6,0,
166.823,-168.25,3499.8,0,
166.823,-168.25,3500,0,
166.823,-168.25,3500.2,0,
166.823,-168.25,3500.4,0,
166.823,-168.25,3500.6,0,
166.823,-168.25,3500.8,0,
166.823,-168.25,3501,0,
166.823,-168.25,3501.2,0,
166.823,-168.25,3501.4,0,
166.823,-168.25,3501.6,0,
166.823,-168.25,3501.8,0,
166.823,-168.25,3502,0,
166.823,-168.25,3502.2,0,
166.823,-168.25,3502.4,0,
166.823,-168.25,3502.6,0,
166.823,-168.25,3502.8,0,
166.823,-168.25,3503,0,
166.823,-168.25,3503.2,0,
166.823,-168.25,3503.4,0,
166.823,-168.25,3503.6,0,
166.823,-168.25,3503.8,0,
166.823,-168.25,3504,0,
166.823,-168.25,3504.2,0,
166.823,-168.25,3504.4,0,
166.823,-168.25,3504.6,0,
166.823,-168.25,3504.8,0,
166.823,-168.25,3505,0,
166.823,-168.25,3505.2,0,
166.823,-168.25,3505.4,0,
166.823,-168.25,3505.6,0,
166.823,-168.25,3505.8,0,
166.823,-168.25,3506,0,
166.823,-168.25,3506.2,0,
166.823,-168.25,3506.4,0,
166.823,-168.25,3506.6,0,
166.823,-168.25,3506.8,0,
166.823,-168.25,3507,0,
166.823,-168.25,3507.2,0,
166.823,-168.25,3507.4,0,
166.823,-168.25,3507.6,0,
166.823,-168.25,3507.8,0,
166.823,-168.25,3508,0,
166.823,-168.25,3508.2,0,
166.823,-168.25,3508.4,0,
166.823,-168.25,3508.6,0,
166.823,-168.25,3508.8,0,
166.823,-168.25,3509,0,
166.823,-168.25,3509.2,0,
166.823,-168.25,3509.4,0,
166.823,-168.25,3509.6,0,
166.823,-168.25,3509.8,0,
166.823,-168.25,3510,0,
166.823,-168.25,3510.2,0,
166.823,-168.25,3510.4,0,
166.823,-168.25,3510.6,0,
166.823,-168.25,3510.8,0,
166.823,-168.25,3511,0,
166.823,-168.25,3511.2,0,
166.823,-168.25,3511.4,0,
166.823,-168.25,3511.6,0,
166.823,-168.25,3511.8,0,
166.823,-168.25,3512,0,
166.823,-168.25,3512.2,0,
166.823,-168.25,3512.4,0,
166.823,-168.25,3512.6,0,
166.823,-168.25,3512.8,0,
166.823,-168.25,3513,0,
166.823,-168.25,3513.2,0,
166.823,-168.25,3513.4,0,
166.823,-168.25,3513.6,0,
166.823,-168.25,3513.8,0,
166.823,-168.25,3514,0,
166.823,-168.25,3514.2,0,
166.823,-168.25,3514.4,0,
166.823,-168.25,3514.6,0,
166.823,-168.25,3514.8,0,
166.823,-168.25,3515,0,
166.823,-168.25,3515.2,0,
166.823,-168.25,3515.4,0,
166.823,-168.25,3515.6,0,
166.823,-168.25,3515.8,0,
166.823,-168.25,3516,0,
166.823,-168.25,3516.2,0,
166.823,-168.25,3516.4,0,
166.823,-168.25,3516.6,0,
166.823,-168.25,3516.8,0,
166.823,-168.25,3517,0,
166.823,-168.25,3517.2,0,
166.823,-168.25,3517.4,0,
166.823,-168.25,3517.6,0,
166.823,-168.25,3517.8,0,
166.823,-168.25,3518,0,
166.823,-168.25,3518.2,0,
166.823,-168.25,3518.4,0,
166.823,-168.25,3518.6,0,
166.823,-168.25,3518.8,0,
166.823,-168.25,3519,0,
166.823,-168.25,3519.2,0,
166.823,-168.25,3519.4,0,
166.823,-168.25,3519.6,0,
166.823,-168.25,3519.8,0,
166.823,-168.25,3520,0,
166.823,-168.25,3520.2,0,
166.823,-168.25,3520.4,0,
166.823,-168.25,3520.6,0,
166.823,-168.25,3520.8,0,
166.823,-168.25,3521,0,
166.823,-168.25,3521.2,0,
166.823,-168.25,3521.4,0,
166.823,-168.25,3521.6,0,
166.823,-168.25,3521.8,0,
166.823,-168.25,3522,0,
166.823,-168.25,3522.2,0,
166.823,-168.25,3522.4,0,
166.823,-168.25,3522.6,0,
166.823,-168.25,3522.8,0,
166.823,-168.25,3523,0,
166.823,-168.25,3523.2,0,
166.823,-168.25,3523.4,0,
166.823,-168.25,3523.6,0,
166.823,-168.25,3523.8,0,
166.823,-168.25,3524,0,
166.823,-168.25,3524.2,0,
166.823,-168.25,3524.4,0,
166.823,-168.25,3524.6,0,
166.823,-168.25,3524.8,0,
166.823,-168.25,3525,0,
166.823,-168.25,3525.2,0,
166.823,-168.25,3525.4,0,
166.823,-168.25,3525.6,0,
166.823,-168.25,3525.8,0,
166.823,-168.25,3526,0,
166.823,-168.25,3526.2,0,
166.823,-168.25,3526.4,0,
166.823,-168.25,3526.6,0,
166.823,-168.25,3526.8,0,
166.823,-168.25,3527,0,
166.823,-168.25,3527.2,0,
166.823,-168.25,3527.4,0,
166.823,-168.25,3527.6,0,
166.823,-168.25,3527.8,0,
166.823,-168.25,3528,0,
166.823,-168.25,3528.2,0,
166.823,-168.25,3528.4,0,
166.823,-168.25,3528.6,0,
166.823,-168.25,3528.8,0,
166.823,-168.25,3529,0,
166.823,-168.25,3529.2,0,
166.823,-168.25,3529.4,0,
166.823,-168.25,3529.6,0,
166.823,-168.25,3529.8,0,
166.823,-168.25,3530,0,
166.823,-168.25,3530.2,0,
166.823,-168.25,3530.4,0,
166.823,-168.25,3530.6,0,
166.823,-168.25,3530.8,0,
166.823,-168.25,3531,0,
166.823,-168.25,3531.2,0,
166.823,-168.25,3531.4,0,
166.823,-168.25,3531.6,0,
166.823,-168.25,3531.8,0,
166.823,-168.25,3532,0,
166.823,-168.25,3532.2,0,
166.823,-168.25,3532.4,0,
166.823,-168.25,3532.6,0,
166.823,-168.25,3532.8,0,
166.823,-168.25,3533,0,
166.823,-168.25,3533.2,0,
166.823,-168.25,3533.4,0,
166.823,-168.25,3533.6,0,
166.823,-168.25,3533.8,0,
166.823,-168.25,3534,0,
166.823,-168.25,3534.2,0,
166.823,-168.25,3534.4,0,
166.823,-168.25,3534.6,0,
166.823,-168.25,3534.8,0,
166.823,-168.25,3535,0,
166.823,-168.25,3535.2,0,
166.823,-168.25,3535.4,0,
166.823,-168.25,3535.6,0,
166.823,-168.25,3535.8,0,
166.823,-168.25,3536,0,
166.823,-168.25,3536.2,0,
166.823,-168.25,3536.4,0,
166.823,-168.25,3536.6,0,
166.823,-168.25,3536.8,0,
166.823,-168.25,3537,0,
166.823,-168.25,3537.2,0,
166.823,-168.25,3537.4,0,
166.823,-168.25,3537.6,0,
166.823,-168.25,3537.8,0,
166.823,-168.25,3538,0,
166.823,-168.25,3538.2,0,
166.823,-168.25,3538.4,0,
166.823,-168.25,3538.6,0,
166.823,-168.25,3538.8,0,
166.823,-168.25,3539,0,
166.823,-168.25,3539.2,0,
166.823,-168.25,3539.4,0,
166.823,-168.25,3539.6,0,
166.823,-168.25,3539.8,0,
166.823,-168.25,3540,0,
166.823,-168.25,3540.2,0,
166.823,-168.25,3540.4,0,
166.823,-168.25,3540.6,0,
166.823,-168.25,3540.8,0,
166.823,-168.25,3541,0,
166.823,-168.25,3541.2,0,
166.823,-168.25,3541.4,0,
166.823,-168.25,3541.6,0,
166.823,-168.25,3541.8,0,
166.823,-168.25,3542,0,
166.823,-168.25,3542.2,0,
166.823,-168.25,3542.4,0,
166.823,-168.25,3542.6,0,
166.823,-168.25,3542.8,0,
166.823,-168.25,3543,0,
166.823,-168.25,3543.2,0,
166.823,-168.25,3543.4,0,
166.823,-168.25,3543.6,0,
166.823,-168.25,3543.8,0,
166.823,-168.25,3544,0,
166.823,-168.25,3544.2,0,
166.823,-168.25,3544.4,0,
166.823,-168.25,3544.6,0,
166.823,-168.25,3544.8,0,
166.823,-168.25,3545,0,
166.823,-168.25,3545.2,0,
166.823,-168.25,3545.4,0,
166.823,-168.25,3545.6,0,
166.823,-168.25,3545.8,0,
166.823,-168.25,3546,0,
166.823,-168.25,3546.2,0,
166.823,-168.25,3546.4,0,
166.823,-168.25,3546.6,0,
166.823,-168.25,3546.8,0,
166.823,-168.25,3547,0,
166.823,-168.25,3547.2,0,
166.823,-168.25,3547.4,0,
166.823,-168.25,3547.6,0,
166.823,-168.25,3547.8,0,
166.823,-168.25,3548,0,
166.823,-168.25,3548.2,0,
166.823,-168.25,3548.4,0,
166.823,-168.25,3548.6,0,
166.823,-168.25,3548.8,0,
166.823,-168.25,3549,0,
166.823,-168.25,3549.2,0,
166.823,-168.25,3549.4,0,
166.823,-168.25,3549.6,0,
166.823,-168.25,3549.8,0,
166.823,-168.25,3550,0,
166.823,-168.25,3550.2,0,
166.823,-168.25,3550.4,0,
166.823,-168.25,3550.6,0,
166.823,-168.25,3550.8,0,
166.823,-168.25,3551,0,End point
166.823,-168.25,3550.8,0,
166.823,-168.25,3550.6,0,
166.823,-168.25,3550.4,0,
166.823,-168.25,3550.2,0,
166.823,-168.25,3550,0,
166.823,-168.25,3549.8,0,
166.823,-168.25,3549.6,0,
166.823,-168.25,3549.4,0,
166.823,-168.25,3549.2,0,
166.823,-168.25,3549,0,
166.823,-168.25,3548.8,0,
166.823,-168.25,3548.6,0,
166.823,-168.25,3548.4,0,
166.823,-168.25,3548.2,0,
166.823,-168.25,3548,0,
166.823,-168.25,3547.8,0,
166.823,-168.25,3547.6,0,
166.823,-168.25,3547.4,0,
166.823,-168.25,3547.2,0,
166.823,-168.25,3547,0,
166.823,-168.25,3546.8,0,
166.823,-168.25,3546.6,0,
166.823,-168.25,3546.4,0,
166.823,-168.25,3546.2,0,
166.823,-168.25,3546,0,
166.823,-168.25,3545.8,0,
166.823,-168.25,3545.6,0,
166.823,-168.25,3545.4,0,
166.823,-168.25,3545.2,0,
166.823,-168.25,3545,0,
166.823,-168.25,3544.8,0,
166.823,-168.25,3544.6,0,
166.823,-168.25,3544.4,0,
166.823,-168.25,3544.2,0,
166.823,-168.25,3544,0,
166.823,-168.25,3543.8,0,
166.823,-168.25,3543.6,0,
166.823,-168.25,3543.4,0,
166.823,-168.25,3543.2,0,
166.823,-168.25,3543,0,
166.823,-168.25,3542.8,0,
166.823,-168.25,3542.6,0,
166.823,-168.25,3542.4,0,
166.823,-168.25,3542.2,0,
166.823,-168.25,3542,0,
166.823,-168.25,3541.8,0,
166.823,-168.25,3541.6,0,
166.823,-168.25,3541.4,0,
166.823,-168.25,3541.2,0,
166.823,-168.25,3541,0,
166.823,-168.25,3540.8,0,
166.823,-168.25,3540.6,0,
166.823,-168.25,3540.4,0,
166.823,-168.25,3540.2,0,
166.823,-168.25,3540,0,
166.823,-168.25,3539.8,0,
166.823,-168.25,3539.6,0,
166.823,-168.25,3539.4,0,
166.823,-168.25,3539.2,0,
166.823,-168.25,3539,0,
166.823,-168.25,3538.8,0,
166.823,-168.25,3538.6,0,
166.823,-168.25,3538.4,0,
166.823,-168.25,3538.2,0,
166.823,-168.25,3538,0,
166.823,-168.25,3537.8,0,
166.823,-168.25,3537.6,0,
166.823,-168.25,3537.4,0,
166.823,-168.25,3537.2,0,
166.823,-168.25,3537,0,
166.823,-168.25,3536.8,0,
166.823,-168.25,3536.6,0,
166.823,-168.25,3536.4,0,
166.823,-168.25,3536.2,0,
166.823,-168.25,3536,0,
166.823,-168.25,3535.8,0,
166.823,-168.25,3535.6,0,
166.823,-168.25,3535.4,0,
166.823,-168.25,3535.2,0,
166.823,-168.25,3535,0,
166.823,-168.25,3534.8,0,
166.823,-168.25,3534.6,0,
166.823,-168.25,3534.4,0,
166.823,-168.25,3534.2,0,
166.823,-168.25,3534,0,
166.823,-168.25,3533.8,0,
166.823,-168.25,3533.6,0,
166.823,-168.25,3533.4,0,
166.823,-168.25,3533.2,0,
166.823,-168.25,3533,0,
166.823,-168.25,3532.8,0,
166.823,-168.25,3532.6,0,
166.823,-168.25,3532.4,0,
166.823,-168.25,3532.2,0,
166.823,-168.25,3532,0,
166.823,-168.25,3531.8,0,
166.823,-168.25,3531.6,0,
166.823,-168.25,3531.4,0,
166.823,-168.25,3531.2,0,
166.823,-168.25,3531,0,
166.823,-168.25,3530.8,0,
166.823,-168.25,3530.6,0,
166.823,-168.25,3530.4,0,
166.823,-168.25,3530.2,0,
166.823,-168.25,3530,0,
166.823,-168.25,3529.8,0,
166.823,-168.25,3529.6,0,
166.823,-168.25,3529.4,0,
166.823,-168.25,3529.2,0,
166.823,-168.25,3529,0,
166.823,-168.25,3528.8,0,
166.823,-168.25,3528.6,0,
166.823,-168.25,3528.4,0,
166.823,-168.25,3528.2,0,
166.823,-168.25,3528,0,
166.823,-168.25,3527.8,0,
166.823,-168.25,3527.6,0,
166.823,-168.25,3527.4,0,
166.823,-168.25,3527.2,0,
166.823,-168.25,3527,0,
166.823,-168.25,3526.8,0,
166.823,-168.25,3526.6,0,
166.823,-168.25,3526.4,0,
166.823,-168.25,3526.2,0,
166.823,-168.25,3526,0,
166.823,-168.25,3525.8,0,
166.823,-168.25,3525.6,0,
166.823,-168.25,3525.4,0,
166.823,-168.25,3525.2,0,
166.823,-168.25,3525,0,
166.823,-168.25,3524.8,0,
166.823,-168.25,3524.6,0,
166.823,-168.25,3524.4,0,
166.823,-168.25,3524.2,0,
166.823,-168.25,3524,0,
166.823,-168.25,3523.8,0,
166.823,-168.25,3523.6,0,
166.823,-168.25,3523.4,0,
166.823,-168.25,3523.2,0,
166.823,-168.25,3523,0,
166.823,-168.25,3522.8,0,
166.823,-168.25,3522.6,0,
166.823,-168.25,3522.4,0,
166.823,-168.25,3522.2,0,
166.823,-168.25,3522,0,
166.823,-168.25,3521.8,0,
166.823,-168.25,3521.6,0,
166.823,-168.25,3521.4,0,
166.823,-168.25,3521.2,0,
166.823,-168.25,3521,0,
166.823,-168.25,3520.8,0,
166.823,-168.25,3520.6,0,
166.823,-168.25,3520.4,0,
166.823,-168.25,3520.2,0,
166.823,-168.25,3520,0,
166.823,-168.25,3519.8,0,
166.823,-168.25,3519.6,0,
166.823,-168.25,3519.4,0,
166.823,-168.25,3519.2,0,
166.823,-168.25,3519,0,
166.823,-168.25,3518.8,0,
166.823,-168.25,3518.6,0,
166.823,-168.25,3518.4,0,
166.823,-168.25,3518.2,0,
166.823,-168.25,3518,0,
166.823,-168.25,3517.8,0,
166.823,-168.25,3517.6,0,
166.823,-168.25,3517.4,0,
166.823,-168.25,3517.2,0,
166.823,-168.25,3517,0,
166.823,-168.25,3516.8,0,
166.823,-168.25,3516.6,0,
166.823,-168.25,3516.4,0,
166.823,-168.25,3516.2,0,
166.823,-168.25,3516,0,
166.823,-168.25,3515.8,0,
166.823,-168.25,3515.6,0,
166.823,-168.25,3515.4,0,
166.823,-168.25,3515.2,0,
166.823,-168.25,3515,0,
166.823,-168.25,3514.8,0,
166.823,-168.25,3514.6,0,
166.823,-168.25,3514.4,0,
166.823,-168.25,3514.2,0,
166.823,-168.25,3514,0,
166.823,-168.25,3513.8,0,
166.823,-168.25,3513.6,0,
166.823,-168.25,3513.4,0,
166.823,-168.25,3513.2,0,
166.823,-168.25,3513,0,
166.823,-168.25,3512.8,0,
166.823,-168.25,3512.6,0,
166.823,-168.25,3512.4,0,
166.823,-168.25,3512.2,0,
166.823,-168.25,3512,0,
166.823,-168.25,3511.8,0,
166.823,-168.25,3511.6,0,
166.823,-168.25,3511.4,0,
166.823,-168.25,3511.2,0,
166.823,-168.25,3511,0,
166.823,-168.25,3510.8,0,
166.823,-168.25,3510.6,0,
166.823,-168.25,3510.4,0,
166.823,-168.25,3510.2,0,
166.823,-168.25,3510,0,
166.823,-168.25,3509.8,0,
166.823,-168.25,3509.6,0,
166.823,-168.25,3509.4,0,
166.823,-168.25,3509.2,0,
166.823,-168.25,3509,0,
166.823,-168.25,3508.8,0,
166.823,-168.25,3508.6,0,
166.823,-168.25,3508.4,0,
166.823,-168.25,3508.2,0,
166.823,-168.25,3508,0,
166.823,-168.25,3507.8,0,
166.823,-168.25,3507.6,0,
166.823,-168.25,3507.4,0,
166.823,-168.25,3507.2,0,
166.823,-168.25,3507,0,
166.823,-168.25,3506.8,0,
166.823,-168.25,3506.6,0,
166.823,-168.25,3506.4,0,
166.823,-168.25,3506.2,0,
166.823,-168.25,3506,0,
166.823,-168.25,3505.8,0,
166.823,-168.25,3505.6,0,
166.823,-168.25,3505.4,0,
166.823,-168.25,3505.2,0,
166.823,-168.25,3505,0,
166.823,-168.25,3504.8,0,
166.823,-168.25,3504.6,0,
166.823,-168.25,3504.4,0,
166.823,-168.25,3504.2,0,
166.823,-168.25,3504,0,
166.823,-168.25,3503.8,0,
166.823,-168.25,3503.6,0,
166.823,-168.25,3503.4,0,
166.823,-168.25,3503.2,0,
166.823,-168.25,3503,0,
166.823,-168.25,3502.8,0,
166.823,-168.25,3502.6,0,
166.823,-168.25,3502.4,0,
166.823,-168.25,3502.2,0,
166.823,-168.25,3502,0,
166.823,-168.25,3501.8,0,
166.823,-168.25,3501.6,0,
166.823,-168.25,3501.4,0,
166.823,-168.25,3501.2,0,
166.823,-168.25,3501,0,
166.823,-168.25,3500.8,0,
166.823,-168.25,3500.6,0,
166.823,-168.25,3500.4,0,
166.823,-168.25,3500.2,0,
166.823,-168.25,3500,0,
166.823,-168.25,3499.8,0,
166.823,-168.25,3499.6,0,
166.823,-168.25,3499.4,0,
166.823,-168.25,3499.2,0,
166.823,-168.25,3499,0,
166.823,-168.25,3498.8,0,
166.823,-168.25,3498.6,0,
166.823,-168.25,3498.4,0,
166.823,-168.25,3498.2,0,
166.823,-168.25,3498,0,
166.823,-168.25,3497.8,0,
166.823,-168.25,3497.6,0,
166.823,-168.25,3497.4,0,
166.823,-168.25,3497.2,0,
166.823,-168.25,3497,0,
166.823,-168.25,3496.8,0,
166.823,-168.25,3496.6,0,
166.823,-168.25,3496.4,0,
166.823,-168.25,3496.2,0,
166.823,-168.25,3496,0,
166.823,-168.25,3495.8,0,
166.823,-168.25,3495.6,0,
166.823,-168.25,3495.4,0,
166.823,-168.25,3495.2,0,
166.823,-168.25,3495,0,
166.823,-168.25,3494.8,0,
166.823,-168.25,3494.6,0,
166.823,-168.25,3494.4,0,
166.823,-168.25,3494.2,0,
166.823,-168.25,3494,0,
166.823,-168.25,3493.8,0,
166.823,-168.25,3493.6,0,
166.823,-168.25,3493.4,0,
166.823,-168.25,3493.2,0,
166.823,-168.25,3493,0,
166.823,-168.25,3492.8,0,
166.823,-168.25,3492.6,0,
166.823,-168.25,3492.4,0,
166.823,-168.25,3492.2,0,
166.823,-168.25,3492,0,
166.823,-168.25,3491.8,0,
166.823,-168.25,3491.6,0,
166.823,-168.25,3491.4,0,
166.823,-168.25,3491.2,0,
166.823,-168.25,3491,0,
166.823,-168.25,3490.8,0,
166.823,-168.25,3490.6,0,
166.823,-168.25,3490.4,0,
166.823,-168.25,3490.2,0,
166.823,-168.25,3490,0,
166.823,-168.25,3489.8,0,
166.823,-168.25,3489.6,0,
166.823,-168.25,3489.4,0,
166.823,-168.25,3489.2,0,
166.823,-168.25,3489,0,
166.823,-168.25,3488.8,0,
166.823,-168.25,3488.6,0,
166.823,-168.25,3488.4,0,
166.823,-168.25,3488.2,0,
166.823,-168.25,3488,0,
166.823,-168.25,3487.8,0,
166.823,-168.25,3487.6,0,
166.823,-168.25,3487.4,0,
166.823,-168.25,3487.2,0,
166.823,-168.25,3487,0,
166.823,-168.25,3486.8,0,
166.823,-168.25,3486.6,0,
166.823,-168.25,3486.4,0,
166.823,-168.25,3486.2,0,
166.823,-168.25,3486,0,
166.823,-168.25,3485.8,0,
166.823,-168.25,3485.6,0,
166.823,-168.25,3485.4,0,
166.823,-168.25,3485.2,0,
166.823,-168.25,3485,0,
166.823,-168.25,3484.8,0,
166.823,-168.25,3484.6,0,
166.823,-168.25,3484.4,0,
166.823,-168.25,3484.2,0,
166.823,-168.25,3484,0,
166.823,-168.25,3483.8,0,
166.823,-168.25,3483.6,0,
166.823,-168.25,3483.4,0,
166.823,-168.25,3483.2,0,
166.823,-168.25,3483,0,
166.823,-168.25,3482.8,0,
166.823,-168.25,3482.6,0,
166.823,-168.25,3482.4,0,
166.823,-168.25,3482.2,0,
166.823,-168.25,3482,0,
166.823,-168.25,3481.8,0,
166.823,-168.25,3481.6,0,
166.823,-168.25,3481.4,0,
166.823,-168.25,3481.2,0,
166.823,-168.25,3481,0,
166.823,-168.25,3480.8,0,
166.823,-168.25,3480.6,0,
166.823,-168.25,3480.4,0,
166.823,-168.25,3480.2,0,
166.823,-168.25,3480,0,
166.823,-168.25,3479.8,0,
166.823,-168.25,3479.6,0,
166.823,-168.25,3479.4,0,
166.823,-168.25,3479.2,0,
166.823,-168.25,3479,0,
166.823,-168.25,3478.8,0,
166.823,-168.25,3478.6,0,
166.823,-168.25,3478.4,0,
166.823,-168.25,3478.2,0,
166.823,-168.25,3478,0,
166.823,-168.25,3477.8,0,
166.823,-168.25,3477.6,0,
166.823,-168.25,3477.4,0,
166.823,-168.25,3477.2,0,
166.823,-168.25,3477,0,
166.823,-168.25,3476.8,0,
166.823,-168.25,3476.6,0,
166.823,-168.25,3476.4,0,
166.823,-168.25,3476.2,0,
166.823,-168.25,3476,0,
166.823,-168.25,3475.8,0,
166.823,-168.25,3475.6,0,
166.823,-168.25,3475.4,0,
166.823,-168.25,3475.2,0,
166.823,-168.25,3475,0,
166.823,-168.25,3474.8,0,
166.823,-168.25,3474.6,0,
166.823,-168.25,3474.4,0,
166.823,-168.25,3474.2,0,
166.823,-168.25,3474,0,
166.823,-168.25,3473.8,0,
166.823,-168.25,3473.6,0,
166.823,-168.25,3473.4,0,
166.823,-168.25,3473.2,0,
166.823,-168.25,3473,0,
166.823,-168.25,3472.8,0,
166.823,-168.25,3472.6,0,
166.823,-168.25,3472.4,0,
166.823,-168.25,3472.2,0,
166.823,-168.25,3472,0,
166.823,-168.25,3471.8,0,
166.823,-168.25,3471.6,0,
166.823,-168.25,3471.4,0,
166.823,-168.25,3471.2,0,
166.823,-168.25,3471,0,
166.823,-168.25,3470.8,0,
166.823,-168.25,3470.6,0,
166.823,-168.25,3470.4,0,
166.823,-168.25,3470.2,0,
166.823,-168.25,3470,0,
166.823,-168.25,3469.8,0,
166.823,-168.25,3469.6,0,
166.823,-168.25,3469.4,0,
166.823,-168.25,3469.2,0,
166.823,-168.25,3469,0,
166.823,-168.25,3468.8,0,
166.823,-168.25,3468.6,0,
166.823,-168.25,3468.4,0,
166.823,-168.25,3468.2,0,
166.823,-168.25,3468,0,
166.823,-168.25,3467.8,0,
166.823,-168.25,3467.6,0,
166.823,-168.25,3467.4,0,
166.823,-168.25,3467.2,0,
166.823,-168.25,3467,0,
166.823,-168.25,3466.8,0,
166.823,-168.25,3466.6,0,
166.823,-168.25,3466.4,0,
166.823,-168.25,3466.2,0,
166.823,-168.25,3466,0,
166.823,-168.25,3465.8,0,
166.823,-168.25,3465.6,0,
166.823,-168.25,3465.4,0,
166.823,-168.25,3465.2,0,
166.823,-168.25,3465,0,
