X,Y,Z,C
107,-118.984,112.94,90
107,-118.915,112.752,90
107,-118.847,112.565,90
107,-118.778,112.377,90
107,-118.709,112.189,90
107,-118.639,112.002,90
107,-118.569,111.814,90
107,-118.499,111.627,90
107,-118.428,111.44,90
107,-118.357,111.253,90
107,-118.286,111.066,90
107,-118.214,110.879,90
107,-118.142,110.693,90
107,-118.07,110.506,90
107,-117.997,110.32,90
107,-117.924,110.134,90
107,-117.851,109.948,90
107,-117.777,109.762,90
107,-117.703,109.576,90
107,-117.629,109.39,90
107,-117.554,109.205,90
107,-117.479,109.019,90
107,-117.404,108.834,90
107,-117.328,108.649,90
107,-117.252,108.464,90
107,-117.176,108.279,90
107,-117.099,108.094,90
107,-117.022,107.91,90
107,-116.945,107.725,90
107,-116.867,107.541,90
107,-116.789,107.357,90
107,-116.711,107.173,90
107,-116.633,106.989,90
107,-116.554,106.805,90
107,-116.474,106.622,90
107,-116.395,106.438,90
107,-116.315,106.255,90
107,-116.235,106.072,90
107,-116.154,105.888,90
107,-116.073,105.706,90
107,-115.992,105.523,90
107,-115.911,105.34,90
107,-115.829,105.158,90
107,-115.747,104.975,90
107,-115.664,104.793,90
107,-115.581,104.611,90
107,-115.498,104.429,90
107,-115.415,104.247,90
107,-115.331,104.066,90
107,-115.247,103.884,90
107,-115.163,103.703,90
107,-115.078,103.522,90
107,-114.993,103.34,90
107,-114.908,103.16,90
107,-114.823,102.979,90
107,-114.737,102.798,90
107,-114.65,102.618,90
107,-114.564,102.437,90
107,-114.477,102.257,90
107,-114.39,102.077,90
107,-114.303,101.897,90
107,-114.215,101.717,90
107,-114.127,101.538,90
107,-114.039,101.358,90
107,-113.95,101.179,90
107,-113.861,101,90
107,-113.772,100.821,90
107,-113.683,100.642,90
107,-113.593,100.463,90
107,-113.503,100.285,90
107,-113.413,100.106,90
107,-113.322,99.928,90
107,-113.231,99.75,90
107,-113.14,99.572,90
107,-113.049,99.394,90
107,-112.957,99.216,90
107,-112.865,99.039,90
107,-112.772,98.861,90
107,-112.68,98.684,90
107,-112.587,98.507,90
107,-112.494,98.33,90
107,-112.4,98.153,90
107,-112.306,97.976,90
107,-112.212,97.8,90
107,-112.118,97.624,90
107,-112.023,97.447,90
107,-111.928,97.271,90
107,-111.833,97.095,90
107,-111.738,96.92,90
107,-111.642,96.744,90
107,-111.546,96.569,90
107,-111.45,96.393,90
107,-111.353,96.218,90
107,-111.257,96.043,90
107,-111.16,95.868,90
107,-111.062,95.693,90
107,-110.965,95.519,90
107,-110.867,95.344,90
107,-110.769,95.17,90
107,-110.67,94.996,90
107,-110.572,94.822,90
107,-110.473,94.648,90
107,-110.373,94.475,90
107,-110.274,94.301,90
107,-110.174,94.128,90
107,-110.074,93.955,90
107,-109.974,93.781,90
107,-109.874,93.609,90
107,-109.773,93.436,90
107,-109.672,93.263,90
107,-109.571,93.091,90
107,-109.469,92.918,90
107,-109.367,92.746,90
107,-109.265,92.574,90
107,-109.163,92.402,90
107,-109.061,92.23,90
107,-108.958,92.059,90
107,-108.855,91.887,90
107,-108.752,91.716,90
107,-108.648,91.545,90
107,-108.544,91.374,90
107,-108.44,91.203,90
107,-108.336,91.032,90
107,-108.232,90.862,90
107,-108.127,90.692,90
107,-108.022,90.521,90
107,-107.917,90.351,90
107,-107.811,90.181,90
107,-107.706,90.011,90
107,-107.6,89.842,90
107,-107.494,89.672,90
107,-107.388,89.503,90
107,-107.281,89.334,90
107,-107.174,89.164,90
107,-107.067,88.995,90
107,-106.96,88.827,90
107,-106.852,88.658,90
107,-106.745,88.49,90
107,-106.637,88.321,90
107,-106.528,88.153,90
107,-106.42,87.985,90
107,-106.311,87.817,90
107,-106.203,87.649,90
107,-106.094,87.482,90
107,-105.984,87.314,90
107,-105.875,87.147,90
107,-105.765,86.979,90
107,-105.655,86.812,90
107,-105.545,86.645,90
107,-105.435,86.479,90
107,-105.324,86.312,90
107,-105.213,86.146,90
107,-105.102,85.979,90
107,-104.991,85.813,90
107,-104.879,85.647,90
107,-104.768,85.481,90
107,-104.656,85.315,90
107,-104.544,85.149,90
107,-104.432,84.984,90
107,-104.319,84.819,90
107,-104.207,84.653,90
107,-104.094,84.488,90
107,-103.981,84.323,90
107,-103.867,84.158,90
107,-103.754,83.994,90
107,-103.64,83.829,90
107,-103.526,83.665,90
107,-103.412,83.5,90
107,-103.298,83.336,90
107,-103.183,83.172,90
107,-103.069,83.008,90
107,-102.954,82.845,90
107,-102.839,82.681,90
107,-102.724,82.518,90
107,-102.608,82.354,90
107,-102.493,82.191,90
107,-102.377,82.028,90
107,-102.261,81.865,90
107,-102.145,81.702,90
107,-102.028,81.54,90
107,-101.912,81.377,90
107,-101.795,81.215,90
107,-101.678,81.052,90
107,-101.561,80.89,90
107,-101.444,80.728,90
107,-101.326,80.566,90
107,-101.209,80.405,90
107,-101.091,80.243,90
107,-100.973,80.082,90
107,-100.855,79.92,90
107,-100.736,79.759,90
107,-100.618,79.598,90
107,-100.499,79.437,90
107,-100.38,79.276,90
107,-100.261,79.116,90
107,-100.141,78.955,90
107,-100.022,78.795,90
107,-99.902,78.635,90
107,-99.782,78.475,90
107,-99.662,78.315,90
107,-99.541,78.155,90
107,-99.421,77.996,90
107,-99.3,77.836,90
107,-99.179,77.677,90
107,-99.058,77.518,90
107,-98.936,77.359,90
107,-98.815,77.2,90
107,-98.693,77.042,90
107,-98.571,76.883,90
107,-98.449,76.725,90
107,-98.326,76.567,90
107,-98.204,76.409,90
107,-98.081,76.251,90
107,-97.958,76.093,90
107,-97.835,75.936,90
107,-97.711,75.778,90
107,-97.588,75.621,90
107,-97.464,75.464,90
107,-97.34,75.307,90
107,-97.216,75.15,90
107,-97.091,74.994,90
107,-96.966,74.837,90
107,-96.841,74.681,90
107,-96.716,74.525,90
107,-96.591,74.369,90
107,-96.465,74.214,90
107,-96.34,74.058,90
107,-96.214,73.903,90
107,-96.088,73.748,90
107,-95.961,73.593,90
107,-95.835,73.438,90
107,-95.708,73.283,90
107,-95.581,73.129,90
107,-95.453,72.974,90
107,-95.326,72.82,90
107,-95.198,72.666,90
107,-95.07,72.513,90
107,-94.942,72.359,90
107,-94.814,72.206,90
107,-94.685,72.052,90
107,-94.557,71.899,90
107,-94.428,71.746,90
107,-94.298,71.594,90
107,-94.169,71.441,90
107,-94.039,71.289,90
107,-93.909,71.137,90
107,-93.779,70.985,90
107,-93.649,70.833,90
107,-93.518,70.682,90
107,-93.388,70.531,90
107,-93.257,70.379,90
107,-93.125,70.229,90
107,-92.994,70.078,90
107,-92.862,69.927,90
107,-92.73,69.777,90
107,-92.598,69.627,90
107,-92.466,69.477,90
107,-92.333,69.327,90
107,-92.201,69.177,90
107,-92.068,69.028,90
107,-91.934,68.879,90
107,-91.801,68.73,90
107,-91.667,68.581,90
107,-91.533,68.433,90
107,-91.399,68.284,90
107,-91.265,68.136,90
107,-91.13,67.988,90
107,-90.995,67.841,90
107,-90.86,67.693,90
107,-90.725,67.546,90
107,-90.59,67.399,90
107,-90.454,67.252,90
107,-90.318,67.105,90
107,-90.182,66.959,90
107,-90.045,66.812,90
107,-89.909,66.666,90
107,-89.772,66.52,90
107,-89.635,66.375,90
107,-89.497,66.229,90
107,-89.36,66.084,90
107,-89.222,65.939,90
107,-89.084,65.794,90
107,-88.946,65.65,90
107,-88.807,65.506,90
107,-88.669,65.361,90
107,-88.53,65.218,90
107,-88.391,65.074,90
107,-88.251,64.93,90
107,-88.112,64.787,90
107,-87.972,64.644,90
107,-87.832,64.501,90
107,-87.692,64.359,90
107,-87.551,64.216,90
107,-87.41,64.074,90
107,-87.269,63.932,90
107,-87.128,63.791,90
107,-86.987,63.649,90
107,-86.845,63.508,90
107,-86.703,63.367,90
107,-86.561,63.226,90
107,-86.419,63.086,90
107,-86.276,62.946,90
107,-86.134,62.805,90
107,-85.991,62.666,90
107,-85.848,62.526,90
107,-85.704,62.387,90
107,-85.56,62.247,90
107,-85.417,62.109,90
107,-85.272,61.97,90
107,-85.128,61.831,90
107,-84.984,61.693,90
107,-84.839,61.555,90
107,-84.694,61.417,90
107,-84.549,61.28,90
107,-84.403,61.143,90
107,-84.257,61.006,90
107,-84.112,60.869,90
107,-83.965,60.732,90
107,-83.819,60.596,90
107,-83.673,60.46,90
107,-83.526,60.324,90
107,-83.379,60.188,90
107,-83.232,60.053,90
107,-83.084,59.918,90
107,-82.936,59.783,90
107,-82.789,59.648,90
107,-82.64,59.514,90
107,-82.492,59.38,90
107,-82.344,59.246,90
107,-82.195,59.112,90
107,-82.046,58.979,90
107,-81.897,58.845,90
107,-81.747,58.713,90
107,-81.598,58.58,90
107,-81.448,58.447,90
107,-81.298,58.315,90
107,-81.147,58.183,90
107,-80.997,58.051,90
107,-80.846,57.92,90
107,-80.695,57.789,90
107,-80.544,57.658,90
107,-80.393,57.527,90
107,-80.241,57.396,90
107,-80.09,57.266,90
107,-79.938,57.136,90
107,-79.785,57.006,90
107,-79.633,56.877,90
107,-79.48,56.748,90
107,-79.327,56.619,90
107,-79.174,56.49,90
107,-79.021,56.361,90
107,-78.868,56.233,90
107,-78.714,56.105,90
107,-78.56,55.977,90
107,-78.406,55.85,90
107,-78.252,55.723,90
107,-78.097,55.596,90
107,-77.943,55.469,90
107,-77.788,55.342,90
107,-77.633,55.216,90
107,-77.477,55.09,90
107,-77.322,54.964,90
107,-77.166,54.839,90
107,-77.01,54.714,90
107,-76.854,54.589,90
107,-76.698,54.464,90
107,-76.541,54.339,90
107,-76.384,54.215,90
107,-76.227,54.091,90
107,-76.07,53.967,90
107,-75.913,53.844,90
107,-75.755,53.721,90
107,-75.598,53.598,90
107,-75.44,53.475,90
107,-75.282,53.353,90
107,-75.123,53.23,90
107,-74.965,53.108,90
107,-74.806,52.987,90
107,-74.647,52.865,90
107,-74.488,52.744,90
107,-74.329,52.623,90
107,-74.169,52.502,90
107,-74.01,52.382,90
107,-73.85,52.262,90
107,-73.69,52.142,90
107,-73.53,52.022,90
107,-73.369,51.903,90
107,-73.209,51.784,90
107,-73.048,51.665,90
107,-72.887,51.546,90
107,-72.726,51.428,90
107,-72.564,51.309,90
107,-72.403,51.191,90
107,-72.241,51.074,90
107,-72.079,50.957,90
107,-71.917,50.839,90
107,-71.754,50.723,90
107,-71.592,50.606,90
107,-71.429,50.49,90
107,-71.266,50.374,90
107,-71.103,50.258,90
107,-70.94,50.143,90
107,-70.776,50.027,90
107,-70.613,49.912,90
107,-70.449,49.798,90
107,-70.285,49.683,90
107,-70.121,49.569,90
107,-69.956,49.455,90
107,-69.791,49.342,90
107,-69.627,49.229,90
107,-69.462,49.116,90
107,-69.296,49.003,90
107,-69.131,48.891,90
107,-68.965,48.779,90
107,-68.799,48.667,90
107,-68.633,48.555,90
107,-68.467,48.444,90
107,-68.301,48.333,90
107,-68.134,48.223,90
107,-67.967,48.112,90
107,-67.8,48.002,90
107,-67.633,47.893,90
107,-67.466,47.783,90
107,-67.298,47.674,90
107,-67.13,47.565,90
107,-66.962,47.457,90
107,-66.794,47.349,90
107,-66.625,47.241,90
107,-66.457,47.133,90
107,-66.288,47.026,90
107,-66.119,46.919,90
107,-65.95,46.813,90
107,-65.78,46.706,90
107,-65.61,46.601,90
107,-65.441,46.495,90
107,-65.271,46.39,90
107,-65.1,46.285,90
107,-64.93,46.18,90
107,-64.759,46.076,90
107,-64.588,45.972,90
107,-64.417,45.869,90
107,-64.246,45.765,90
107,-64.074,45.662,90
107,-63.903,45.56,90
107,-63.731,45.458,90
107,-63.559,45.356,90
107,-63.386,45.254,90
107,-63.214,45.153,90
107,-63.041,45.053,90
107,-62.868,44.952,90
107,-62.695,44.852,90
107,-62.521,44.752,90
107,-62.348,44.653,90
107,-62.174,44.554,90
107,-62,44.456,90
107,-61.826,44.357,90
107,-61.651,44.26,90
107,-61.476,44.162,90
107,-61.302,44.065,90
107,-61.126,43.969,90
107,-60.951,43.872,90
107,-60.776,43.776,90
107,-60.6,43.681,90
107,-60.424,43.586,90
107,-60.248,43.491,90
107,-60.071,43.397,90
107,-59.895,43.303,90
107,-59.718,43.21,90
107,-59.541,43.117,90
107,-59.364,43.024,90
107,-59.186,42.932,90
107,-59.009,42.84,90
107,-58.831,42.748,90
107,-58.653,42.658,90
107,-58.474,42.567,90
107,-58.296,42.477,90
107,-58.117,42.387,90
107,-57.938,42.298,90
107,-57.759,42.209,90
107,-57.579,42.121,90
107,-57.4,42.033,90
107,-57.22,41.946,90
107,-57.04,41.859,90
107,-56.859,41.772,90
107,-56.679,41.686,90
107,-56.498,41.6,90
107,-56.317,41.515,90
107,-56.136,41.43,90
107,-55.954,41.346,90
107,-55.773,41.263,90
107,-55.591,41.179,90
107,-55.409,41.096,90
107,-55.227,41.014,90
107,-55.044,40.932,90
107,-54.861,40.851,90
107,-54.678,40.77,90
107,-54.495,40.69,90
107,-54.312,40.61,90
107,-54.128,40.531,90
107,-53.944,40.452,90
107,-53.76,40.374,90
107,-53.576,40.296,90
107,-53.392,40.219,90
107,-53.207,40.142,90
107,-53.022,40.066,90
107,-52.837,39.991,90
107,-52.651,39.916,90
107,-52.466,39.841,90
107,-52.28,39.767,90
107,-52.094,39.694,90
107,-51.908,39.621,90
107,-51.721,39.549,90
107,-51.534,39.477,90
107,-51.348,39.406,90
107,-51.16,39.335,90
107,-50.973,39.265,90
107,-50.785,39.196,90
107,-50.598,39.127,90
107,-50.41,39.059,90
107,-50.221,38.991,90
107,-50.033,38.924,90
107,-49.844,38.858,90
107,-49.656,38.792,90
107,-49.466,38.727,90
107,-49.277,38.662,90
107,-49.088,38.598,90
107,-48.898,38.535,90
107,-48.708,38.472,90
107,-48.518,38.41,90
107,-48.328,38.349,90
107,-48.137,38.288,90
107,-47.946,38.228,90
107,-47.755,38.169,90
107,-47.564,38.11,90
107,-47.373,38.052,90
107,-47.181,37.994,90
107,-46.989,37.938,90
107,-46.797,37.882,90
107,-46.605,37.826,90
107,-46.413,37.772,90
107,-46.22,37.718,90
107,-46.027,37.665,90
107,-45.834,37.612,90
107,-45.641,37.56,90
107,-45.448,37.509,90
107,-45.254,37.459,90
107,-45.06,37.409,90
107,-44.867,37.36,90
107,-44.672,37.312,90
107,-44.478,37.265,90
107,-44.284,37.218,90
107,-44.089,37.173,90
107,-43.894,37.128,90
107,-43.699,37.083,90
107,-43.504,37.04,90
107,-43.308,36.997,90
107,-43.113,36.955,90
107,-42.917,36.914,90
107,-42.721,36.874,90
107,-42.525,36.835,90
107,-42.329,36.796,90
107,-42.132,36.758,90
107,-41.936,36.721,90
107,-41.739,36.685,90
107,-41.542,36.65,90
107,-41.345,36.615,90
107,-41.148,36.582,90
107,-40.951,36.549,90
107,-40.753,36.517,90
107,-40.556,36.486,90
107,-40.358,36.456,90
107,-40.16,36.427,90
107,-39.962,36.398,90
107,-39.764,36.371,90
107,-39.566,36.344,90
107,-39.368,36.319,90
107,-39.169,36.294,90
107,-38.971,36.27,90
107,-38.772,36.248,90
107,-38.573,36.226,90
107,-38.374,36.205,90
107,-38.175,36.185,90
107,-37.976,36.166,90
107,-37.777,36.148,90
107,-37.578,36.131,90
107,-37.378,36.115,90
107,-37.179,36.099,90
107,-36.979,36.085,90
107,-36.78,36.072,90
107,-36.58,36.06,90
107,-36.38,36.049,90
107,-36.181,36.039,90
107,-35.981,36.03,90
107,-35.781,36.022,90
107,-35.581,36.015,90
107,-35.381,36.009,90
107,-35.181,36.004,90
107,-34.981,36,90
107,-34.781,35.996,90
107,-34.581,35.993,90
107,-34.381,35.989,90
107,-34.181,35.986,90
107,-33.982,35.982,90
107,-33.782,35.979,90
107,-33.582,35.975,90
107,-33.382,35.972,90
107,-33.182,35.968,90
107,-32.982,35.965,90
107,-32.782,35.961,90
107,-32.582,35.958,90
107,-32.382,35.954,90
107,-32.182,35.951,90
107,-31.982,35.947,90
107,-31.782,35.944,90
107,-31.582,35.94,90
107,-31.382,35.937,90
107,-31.182,35.933,90
107,-30.982,35.93,90
107,-30.782,35.926,90
107,-30.582,35.923,90
107,-30.382,35.919,90
107,-30.182,35.916,90
107,-29.982,35.912,90
107,-29.782,35.909,90
107,-29.582,35.905,90
107,-29.382,35.902,90
107,-29.182,35.898,90
107,-28.982,35.895,90
107,-28.782,35.891,90
107,-28.582,35.888,90
107,-28.382,35.884,90
107,-28.182,35.881,90
107,-27.982,35.878,90
107,-27.782,35.874,90
107,-27.582,35.871,90
107,-27.383,35.867,90
107,-27.183,35.864,90
107,-26.983,35.86,90
107,-26.783,35.857,90
107,-26.583,35.853,90
107,-26.383,35.85,90
107,-26.183,35.846,90
107,-25.983,35.843,90
107,-25.783,35.839,90
107,-25.583,35.836,90
107,-25.383,35.832,90
107,-25.183,35.829,90
107,-24.983,35.825,90
107,-24.783,35.822,90
107,-24.583,35.818,90
107,-24.383,35.815,90
107,-24.183,35.811,90
107,-23.983,35.808,90
107,-23.783,35.804,90
107,-23.583,35.801,90
107,-23.383,35.797,90
107,-23.183,35.794,90
107,-22.983,35.79,90
107,-22.783,35.787,90
107,-22.583,35.783,90
107,-22.383,35.78,90
107,-22.183,35.776,90
107,-21.983,35.773,90
107,-21.783,35.769,90
107,-21.583,35.766,90
107,-21.383,35.762,90
107,-21.183,35.759,90
107,-20.983,35.755,90
107,-20.784,35.752,90
107,-20.584,35.748,90
107,-20.384,35.745,90
107,-20.184,35.741,90
107,-19.984,35.738,90
107,-19.784,35.734,90
107,-19.584,35.731,90
107,-19.384,35.727,90
107,-19.184,35.724,90
107,-18.984,35.72,90
107,-18.784,35.717,90
107,-18.584,35.713,90
107,-18.384,35.71,90
107,-18.184,35.706,90
107,-17.984,35.703,90
107,-17.784,35.699,90
107,-17.584,35.696,90
107,-17.384,35.693,90
107,-17.184,35.689,90
107,-16.984,35.686,90
107,-16.784,35.682,90
107,-16.584,35.679,90
107,-16.384,35.675,90
107,-16.184,35.672,90
107,-15.984,35.668,90
107,-15.784,35.665,90
107,-15.584,35.661,90
107,-15.384,35.658,90
107,-15.184,35.654,90
107,-14.984,35.651,90
107,-14.784,35.647,90
107,-14.584,35.644,90
107,-14.384,35.64,90
107,-14.185,35.637,90
107,-13.985,35.633,90
107,-13.785,35.63,90
107,-13.585,35.626,90
107,-13.385,35.623,90
107,-13.185,35.619,90
107,-12.985,35.616,90
107,-12.785,35.612,90
107,-12.585,35.609,90
107,-12.385,35.605,90
107,-12.185,35.602,90
107,-11.985,35.598,90
107,-11.785,35.595,90
107,-11.585,35.591,90
107,-11.385,35.588,90
107,-11.185,35.584,90
107,-10.985,35.581,90
107,-10.785,35.577,90
107,-10.585,35.574,90
107,-10.385,35.57,90
107,-10.185,35.567,90
107,-9.985,35.563,90
107,-9.785,35.56,90
107,-9.585,35.556,90
107,-9.385,35.553,90
107,-9.185,35.549,90
107,-8.985,35.546,90
107,-8.785,35.542,90
107,-8.585,35.539,90
107,-8.385,35.535,90
107,-8.185,35.532,90
107,-7.985,35.528,90
107,-7.785,35.525,90
107,-7.586,35.521,90
107,-7.386,35.518,90
107,-7.186,35.514,90
107,-6.986,35.511,90
107,-6.786,35.508,90
107,-6.586,35.504,90
107,-6.386,35.501,90
107,-6.186,35.497,90
107,-5.986,35.494,90
107,-5.786,35.49,90
107,-5.586,35.487,90
107,-5.386,35.483,90
107,-5.186,35.48,90
107,-4.986,35.476,90
107,-4.786,35.473,90
107,-4.586,35.469,90
107,-4.386,35.466,90
107,-4.186,35.462,90
107,-3.986,35.459,90
107,-3.786,35.455,90
107,-3.586,35.452,90
107,-3.386,35.448,90
107,-3.186,35.445,90
107,-2.986,35.441,90
107,-2.786,35.438,90
107,-2.586,35.434,90
107,-2.386,35.431,90
107,-2.186,35.427,90
107,-1.986,35.424,90
107,-1.786,35.42,90
107,-1.586,35.417,90
107,-1.386,35.413,90
107,-1.187,35.41,90
107,-0.987,35.406,90
107,-0.787,35.403,90
107,-0.587,35.399,90
107,-0.387,35.396,90
107,-0.187,35.392,90
107,0.013,35.389,90
107,0.213,35.385,90
107,0.413,35.382,90
107,0.613,35.378,90
107,0.813,35.375,90
107,1.013,35.371,90
107,1.213,35.368,90
107,1.413,35.364,90
107,1.613,35.361,90
107,1.813,35.357,90
107,2.013,35.354,90
107,2.213,35.35,90
107,2.413,35.347,90
107,2.613,35.343,90
107,2.813,35.34,90
107,3.013,35.336,90
107,3.213,35.333,90
107,3.413,35.33,90
107,3.613,35.326,90
107,3.813,35.323,90
107,4.013,35.319,90
107,4.213,35.316,90
107,4.413,35.312,90
107,4.613,35.309,90
107,4.813,35.305,90
107,5.013,35.302,90
107,5.213,35.298,90
107,5.412,35.295,90
107,5.612,35.291,90
107,5.812,35.288,90
107,6.012,35.284,90
107,6.212,35.281,90
107,6.412,35.277,90
107,6.612,35.274,90
107,6.812,35.27,90
107,7.012,35.267,90
107,7.212,35.263,90
107,7.412,35.26,90
107,7.612,35.256,90
107,7.812,35.253,90
107,8.012,35.249,90
107,8.212,35.246,90
107,8.412,35.242,90
107,8.612,35.239,90
107,8.812,35.235,90
107,9.012,35.232,90
107,9.212,35.228,90
107,9.412,35.225,90
107,9.612,35.221,90
107,9.812,35.218,90
107,10.012,35.214,90
107,10.212,35.211,90
107,10.412,35.207,90
107,10.612,35.204,90
107,10.812,35.2,90
107,11.012,35.197,90
107,11.212,35.193,90
107,11.412,35.19,90
107,11.612,35.186,90
107,11.812,35.183,90
107,12.011,35.179,90
107,12.211,35.176,90
107,12.411,35.172,90
107,12.611,35.169,90
107,12.811,35.165,90
107,13.011,35.162,90
107,13.211,35.158,90
107,13.411,35.155,90
107,13.611,35.151,90
107,13.811,35.148,90
107,14.011,35.145,90
107,14.211,35.141,90
107,14.411,35.138,90
107,14.611,35.134,90
107,14.811,35.131,90
107,15.011,35.127,90
107,15.211,35.124,90
107,15.411,35.12,90
107,15.611,35.117,90
107,15.811,35.113,90
107,16.011,35.11,90
107,16.211,35.106,90
107,16.411,35.103,90
107,16.611,35.099,90
107,16.811,35.096,90
107,17.011,35.092,90
107,17.211,35.089,90
107,17.411,35.085,90
107,17.611,35.082,90
107,17.811,35.078,90
107,18.011,35.075,90
107,18.211,35.071,90
107,18.411,35.068,90
107,18.61,35.064,90
107,18.81,35.061,90
107,19.01,35.057,90
107,19.21,35.054,90
107,19.41,35.05,90
107,19.61,35.047,90
107,19.81,35.043,90
107,20.01,35.04,90
107,20.21,35.036,90
107,20.41,35.033,90
107,20.61,35.029,90
107,20.81,35.026,90
107,21.01,35.022,90
107,21.21,35.019,90
107,21.41,35.015,90
107,21.61,35.012,90
107,21.81,35.008,90
107,22.01,35.005,90
107,22.21,35.001,90
107,22.41,34.998,90
107,22.61,34.994,90
107,22.81,34.991,90
107,23.01,34.987,90
107,23.21,34.984,90
107,23.41,34.98,90
107,23.61,34.977,90
107,23.81,34.973,90
107,24.01,34.97,90
107,24.21,34.966,90
107,24.41,34.963,90
107,24.61,34.96,90
107,24.81,34.956,90
