X,Y,Z,C
107,174.156,31.722,90
107,173.958,31.752,90
107,173.76,31.782,90
107,173.562,31.811,90
107,173.364,31.839,90
107,173.166,31.867,90
107,172.968,31.895,90
107,172.77,31.922,90
107,172.572,31.949,90
107,172.374,31.975,90
107,172.175,32.001,90
107,171.977,32.026,90
107,171.778,32.051,90
107,171.58,32.076,90
107,171.381,32.099,90
107,171.183,32.122,90
107,170.984,32.145,90
107,170.785,32.167,90
107,170.586,32.189,90
107,170.387,32.21,90
107,170.188,32.23,90
107,169.989,32.25,90
107,169.79,32.269,90
107,169.591,32.287,90
107,169.392,32.305,90
107,169.193,32.322,90
107,168.993,32.339,90
107,168.794,32.354,90
107,168.595,32.37,90
107,168.395,32.384,90
107,168.195,32.397,90
107,167.996,32.41,90
107,167.796,32.422,90
107,167.597,32.434,90
107,167.397,32.444,90
107,167.197,32.454,90
107,166.997,32.462,90
107,166.797,32.471,90
107,166.598,32.478,90
107,166.398,32.484,90
107,166.198,32.488,90
107,165.998,32.492,90
107,165.798,32.495,90
107,165.598,32.499,90
107,165.398,32.502,90
107,165.198,32.506,90
107,164.998,32.509,90
107,164.798,32.513,90
107,164.598,32.516,90
107,164.398,32.519,90
107,164.198,32.523,90
107,163.998,32.526,90
107,163.798,32.53,90
107,163.598,32.533,90
107,163.398,32.537,90
107,163.198,32.54,90
107,162.998,32.544,90
107,162.798,32.547,90
107,162.598,32.551,90
107,162.398,32.554,90
107,162.198,32.558,90
107,161.998,32.561,90
107,161.798,32.565,90
107,161.598,32.568,90
107,161.398,32.572,90
107,161.198,32.575,90
107,160.999,32.579,90
107,160.799,32.582,90
107,160.599,32.586,90
107,160.399,32.589,90
107,160.199,32.593,90
107,159.999,32.596,90
107,159.799,32.6,90
107,159.599,32.603,90
107,159.399,32.607,90
107,159.199,32.61,90
107,158.999,32.614,90
107,158.799,32.617,90
107,158.599,32.621,90
107,158.399,32.624,90
107,158.199,32.628,90
107,157.999,32.631,90
107,157.799,32.635,90
107,157.599,32.638,90
107,157.399,32.642,90
107,157.199,32.645,90
107,156.999,32.649,90
107,156.799,32.652,90
107,156.599,32.656,90
107,156.399,32.659,90
107,156.199,32.663,90
107,155.999,32.666,90
107,155.799,32.67,90
107,155.599,32.673,90
107,155.399,32.677,90
107,155.199,32.68,90
107,154.999,32.684,90
107,154.799,32.687,90
107,154.599,32.691,90
107,154.4,32.694,90
107,154.2,32.698,90
107,154,32.701,90
107,153.8,32.704,90
107,153.6,32.708,90
107,153.4,32.711,90
107,153.2,32.715,90
107,153,32.718,90
107,152.8,32.722,90
107,152.6,32.725,90
107,152.4,32.729,90
107,152.2,32.732,90
107,152,32.736,90
107,151.8,32.739,90
107,151.6,32.743,90
107,151.4,32.746,90
107,151.2,32.75,90
107,151,32.753,90
107,150.8,32.757,90
107,150.6,32.76,90
107,150.4,32.764,90
107,150.2,32.767,90
107,150,32.771,90
107,149.8,32.774,90
107,149.6,32.778,90
107,149.4,32.781,90
107,149.2,32.785,90
107,149,32.788,90
107,148.8,32.792,90
107,148.6,32.795,90
107,148.4,32.799,90
107,148.2,32.802,90
107,148,32.806,90
107,147.801,32.809,90
107,147.601,32.813,90
107,147.401,32.816,90
107,147.201,32.82,90
107,147.001,32.823,90
107,146.801,32.827,90
107,146.601,32.83,90
107,146.401,32.834,90
107,146.201,32.837,90
107,146.001,32.841,90
107,145.801,32.844,90
107,145.601,32.848,90
107,145.401,32.851,90
107,145.201,32.855,90
107,145.001,32.858,90
107,144.801,32.862,90
107,144.601,32.865,90
107,144.401,32.869,90
107,144.201,32.872,90
107,144.001,32.876,90
107,143.801,32.879,90
107,143.601,32.883,90
107,143.401,32.886,90
107,143.201,32.889,90
107,143.001,32.893,90
107,142.801,32.896,90
107,142.601,32.9,90
107,142.401,32.903,90
107,142.201,32.907,90
107,142.001,32.91,90
107,141.801,32.914,90
107,141.601,32.917,90
107,141.401,32.921,90
107,141.202,32.924,90
107,141.002,32.928,90
107,140.802,32.931,90
107,140.602,32.935,90
107,140.402,32.938,90
107,140.202,32.942,90
107,140.002,32.945,90
107,139.802,32.949,90
107,139.602,32.952,90
107,139.402,32.956,90
107,139.202,32.959,90
107,139.002,32.963,90
107,138.802,32.966,90
107,138.602,32.97,90
107,138.402,32.973,90
107,138.202,32.977,90
107,138.002,32.98,90
107,137.802,32.984,90
107,137.602,32.987,90
107,137.402,32.991,90
107,137.202,32.994,90
107,137.002,32.998,90
107,136.802,33.001,90
107,136.602,33.005,90
107,136.402,33.008,90
107,136.202,33.012,90
107,136.002,33.015,90
107,135.802,33.019,90
107,135.602,33.022,90
107,135.402,33.026,90
107,135.202,33.029,90
107,135.002,33.033,90
107,134.803,33.036,90
107,134.603,33.04,90
107,134.403,33.043,90
107,134.203,33.047,90
107,134.003,33.05,90
107,133.803,33.054,90
107,133.603,33.057,90
107,133.403,33.061,90
107,133.203,33.064,90
107,133.003,33.068,90
107,132.803,33.071,90
107,132.603,33.074,90
107,132.403,33.078,90
107,132.203,33.081,90
107,132.003,33.085,90
107,131.803,33.088,90
107,131.603,33.092,90
107,131.403,33.095,90
107,131.203,33.099,90
107,131.003,33.102,90
107,130.803,33.106,90
107,130.603,33.109,90
107,130.403,33.113,90
107,130.203,33.116,90
107,130.003,33.12,90
107,129.803,33.123,90
107,129.603,33.127,90
107,129.403,33.13,90
107,129.203,33.134,90
107,129.003,33.137,90
107,128.803,33.141,90
107,128.603,33.144,90
107,128.403,33.148,90
107,128.204,33.151,90
107,128.004,33.155,90
107,127.804,33.158,90
107,127.604,33.162,90
107,127.404,33.165,90
107,127.204,33.169,90
107,127.004,33.172,90
107,126.804,33.176,90
107,126.604,33.179,90
107,126.404,33.183,90
107,126.204,33.186,90
107,126.004,33.19,90
107,125.804,33.193,90
107,125.604,33.197,90
107,125.404,33.2,90
107,125.204,33.204,90
107,125.004,33.207,90
107,124.804,33.211,90
107,124.604,33.214,90
107,124.404,33.218,90
107,124.204,33.221,90
107,124.004,33.225,90
107,123.804,33.228,90
107,123.604,33.232,90
107,123.404,33.235,90
107,123.204,33.239,90
107,123.004,33.242,90
107,122.804,33.246,90
107,122.604,33.249,90
107,122.404,33.252,90
107,122.204,33.256,90
107,122.004,33.259,90
107,121.804,33.263,90
107,121.605,33.266,90
107,121.405,33.27,90
107,121.205,33.273,90
107,121.005,33.277,90
107,120.805,33.28,90
107,120.605,33.284,90
107,120.405,33.287,90
107,120.205,33.291,90
107,120.005,33.294,90
107,119.805,33.298,90
107,119.605,33.301,90
107,119.405,33.305,90
107,119.205,33.308,90
107,119.005,33.312,90
107,118.805,33.315,90
107,118.605,33.319,90
107,118.405,33.322,90
107,118.205,33.326,90
107,118.005,33.329,90
107,117.805,33.333,90
107,117.605,33.336,90
107,117.405,33.34,90
107,117.205,33.343,90
107,117.005,33.347,90
107,116.805,33.35,90
107,116.605,33.354,90
107,116.405,33.357,90
107,116.205,33.361,90
107,116.005,33.364,90
107,115.805,33.368,90
107,115.605,33.371,90
107,115.405,33.375,90
107,115.205,33.378,90
107,115.006,33.382,90
107,114.806,33.385,90
107,114.606,33.389,90
107,114.406,33.392,90
107,114.206,33.396,90
107,114.006,33.399,90
107,113.806,33.403,90
107,113.606,33.406,90
107,113.406,33.41,90
107,113.206,33.413,90
107,113.006,33.417,90
107,112.806,33.42,90
107,112.606,33.424,90
107,112.406,33.427,90
107,112.206,33.431,90
107,112.006,33.434,90
107,111.806,33.437,90
107,111.606,33.441,90
107,111.406,33.444,90
107,111.206,33.448,90
107,111.006,33.451,90
107,110.806,33.455,90
107,110.606,33.458,90
107,110.406,33.462,90
107,110.206,33.465,90
107,110.006,33.469,90
107,109.806,33.472,90
107,109.606,33.476,90
107,109.406,33.479,90
107,109.206,33.483,90
107,109.006,33.486,90
107,108.806,33.49,90
107,108.606,33.493,90
107,108.407,33.497,90
107,108.207,33.5,90
107,108.007,33.504,90
107,107.807,33.507,90
107,107.607,33.511,90
107,107.407,33.514,90
107,107.207,33.518,90
107,107.007,33.521,90
107,106.807,33.525,90
107,106.607,33.528,90
107,106.407,33.532,90
107,106.207,33.535,90
107,106.007,33.539,90
107,105.807,33.542,90
107,105.607,33.546,90
107,105.407,33.549,90
107,105.207,33.553,90
107,105.007,33.556,90
107,104.807,33.56,90
107,104.607,33.563,90
107,104.407,33.567,90
107,104.207,33.57,90
107,104.007,33.574,90
107,103.807,33.577,90
107,103.607,33.581,90
107,103.407,33.584,90
107,103.207,33.588,90
107,103.007,33.591,90
107,102.807,33.595,90
107,102.607,33.598,90
107,102.407,33.602,90
107,102.207,33.605,90
107,102.007,33.609,90
107,101.808,33.612,90
107,101.608,33.616,90
107,101.408,33.619,90
107,101.208,33.622,90
107,101.008,33.626,90
107,100.808,33.629,90
107,100.608,33.633,90
107,100.408,33.636,90
107,100.208,33.64,90
107,100.008,33.643,90
107,99.808,33.647,90
107,99.608,33.65,90
107,99.408,33.654,90
107,99.208,33.657,90
107,99.008,33.661,90
107,98.808,33.664,90
107,98.608,33.668,90
107,98.408,33.671,90
107,98.208,33.675,90
107,98.008,33.678,90
107,97.808,33.682,90
107,97.608,33.685,90
107,97.408,33.689,90
107,97.208,33.692,90
107,97.008,33.696,90
107,96.808,33.699,90
107,96.608,33.703,90
